,selling_price,km_driven,fuel,transmission,owner,mileage,engine,max_power,seats,torque_1,Age,seller_type_Individual,seller_type_Trustmark Dealer
5693,675000,7000,1,1,5,19.4,1194.0,94.93,5.0,120.0,3,1,0
5694,715000,60000,4,1,5,21.19,1396.0,88.73,5.0,219.66,5,1,0
5695,227999,60000,4,1,4,25.0,1396.0,69.01,5.0,140.0,9,1,0
5696,400000,22500,1,1,5,20.51,998.0,67.04,5.0,90.0,7,1,0
5697,925000,7400,4,2,5,24.3,1248.0,88.5,5.0,200.0,2,1,0
5698,275000,70000,1,1,3,17.5,1298.0,85.8,5.0,114.0,11,1,0
5699,175000,67000,1,1,5,18.9,1061.0,67.0,5.0,84.0,13,1,0
5700,155000,110000,4,1,3,17.7,1399.0,68.0,5.0,156.96,13,1,0
5701,325000,175000,4,1,4,21.5,1248.0,88.8,5.0,200.0,10,1,0
5702,700000,120000,4,1,5,12.05,2179.0,120.0,9.0,290.0,8,1,0
5703,50000,120000,4,1,3,17.5,1396.0,70.0,5.0,140.28300000000002,14,1,0
5704,450000,370000,4,1,5,12.05,2179.0,120.0,9.0,290.0,10,1,0
5705,645000,150360,4,1,5,22.32,1582.0,126.32,5.0,259.8,8,1,0
5706,597000,15000,4,1,5,24.7,1047.0,69.0,5.0,140.0,5,1,0
5707,400000,30000,1,2,4,24.04,999.0,67.0,5.0,91.0,4,1,0
5708,300000,150000,4,1,5,17.8,1248.0,75.0,5.0,190.0,13,1,0
5709,573000,100000,4,1,4,25.2,1248.0,74.0,5.0,190.0,7,1,0
5710,180000,70000,1,1,5,20.92,998.0,67.1,5.0,90.0,11,1,0
5711,70000,40000,1,1,5,26.0,624.0,35.0,4.0,47.088,11,1,0
5712,500000,154000,4,1,3,12.8,2494.0,102.0,8.0,200.124,14,1,0
5713,110000,110000,1,1,4,14.4,1599.0,94.0,5.0,122.625,18,1,0
5714,450000,120000,4,1,4,20.77,1248.0,88.76,7.0,200.0,9,1,0
5715,310000,145000,4,1,5,15.3,2956.0,83.83,7.0,250.0,9,1,0
5716,400000,30000,4,1,5,25.32,1198.0,77.0,6.0,190.0,5,1,0
5717,390000,90000,4,1,4,22.9,1248.0,74.0,5.0,190.0,8,1,0
5718,122000,110000,1,1,2,19.7,796.0,46.3,5.0,62.0,11,1,0
5719,741000,70000,4,1,5,15.4,1997.0,120.0,7.0,280.0,6,1,0
5720,330000,40000,4,1,4,23.0,1396.0,90.0,5.0,219.744,10,1,0
5721,300000,166000,4,1,3,12.05,2179.0,120.0,8.0,290.0,12,1,0
5722,215000,100000,1,1,3,20.36,1197.0,78.9,5.0,111.8,11,1,0
5723,150000,75000,1,1,3,18.9,1061.0,67.0,5.0,84.0,13,1,0
5724,250000,42130,1,1,5,21.1,814.0,55.2,5.0,74.5,9,1,0
5725,180000,53000,1,1,4,21.1,1197.0,85.8,5.0,114.0,12,1,0
5726,150000,106000,1,1,4,17.3,993.0,60.0,5.0,78.0,16,1,0
5727,275000,96000,1,1,4,13.4,1794.0,125.0,5.0,157.94100000000003,17,1,0
5728,556000,10000,1,1,5,21.01,1197.0,81.8,5.0,113.0,3,1,0
5729,550000,37000,1,1,5,20.85,1197.0,83.14,5.0,115.0,6,1,0
5730,1500000,20000,4,2,5,16.0,2179.0,138.0,7.0,330.0,4,1,0
5731,549000,35000,1,1,5,17.71,1197.0,78.9,5.0,104.0,5,1,0
5732,630000,50000,1,1,5,18.6,1197.0,81.83,5.0,114.7,6,1,0
5733,679000,5000,4,1,5,0.0,2523.0,70.0,2.0,200.0,2,1,0
5734,1125000,47000,4,1,4,19.67,1582.0,126.2,5.0,259.9,5,1,0
5735,680000,71000,4,1,5,27.39,1248.0,74.0,5.0,190.0,5,1,0
5736,1050000,50000,4,1,5,25.6,1498.0,97.9,5.0,200.0,5,1,0
5737,450000,57000,4,1,5,23.0,1248.0,88.7,5.0,200.0,7,1,0
5738,210000,43000,1,1,5,18.9,998.0,67.1,5.0,90.0,12,1,0
5739,470000,60000,4,1,5,23.4,1248.0,74.0,5.0,190.0,8,1,0
5740,470000,60000,1,1,5,19.1,1197.0,85.8,5.0,114.0,8,1,0
5741,550000,40000,4,1,5,22.54,1396.0,88.73,5.0,219.7,7,1,0
5742,204999,60000,1,1,5,19.0,998.0,66.1,5.0,90.0,11,1,0
5743,950000,30000,1,2,5,18.0,1497.0,117.3,5.0,145.0,7,1,0
5744,550000,160000,4,1,4,22.54,1396.0,88.73,5.0,219.7,7,1,0
5745,270000,147500,4,1,4,12.8,2494.0,102.0,7.0,200.124,15,1,0
5746,280000,90000,4,1,3,22.07,1199.0,73.9,5.0,180.0,9,1,0
5747,630000,70000,4,1,4,28.09,1248.0,88.5,5.0,200.0,7,1,0
5748,220000,70000,1,1,5,17.7,1497.0,78.0,5.0,124.587,15,1,0
5749,320000,120000,4,1,5,14.95,2489.0,93.7,7.0,218.0,8,1,0
5750,225000,75000,1,1,4,21.1,814.0,55.2,5.0,74.5,9,1,0
5751,380000,85000,1,1,4,17.0,1497.0,118.0,5.0,146.0,12,1,0
5752,380000,70000,4,1,3,19.3,1248.0,73.9,5.0,190.0,10,1,0
5753,600000,29000,4,1,5,22.0,1498.0,108.495,5.0,250.0,5,1,0
5754,620000,40000,4,1,4,13.1,2499.0,141.0,7.0,330.0,8,1,0
5755,500000,90000,4,2,5,19.08,1582.0,126.32,5.0,259.8,10,1,0
5756,700000,40000,4,2,5,18.49,1493.0,100.0,7.0,230.0,7,1,0
5757,550000,138000,4,1,5,22.77,1498.0,98.59,5.0,205.0,7,1,0
5758,600000,70000,4,1,5,25.2,1248.0,74.0,5.0,190.0,6,1,0
5759,550000,30000,1,1,4,19.44,999.0,75.0,5.0,95.0,3,1,0
5760,475000,125000,4,1,3,22.32,1582.0,126.3,5.0,259.9,9,1,0
5761,615000,120000,4,1,4,26.0,1498.0,98.6,5.0,200.0,7,1,0
5762,385000,180000,4,1,4,23.4,1248.0,74.0,5.0,190.0,9,1,0
5763,500000,20000,1,1,5,17.57,1193.0,88.7,5.0,140.0,7,1,0
5764,450000,80000,4,1,5,19.87,1461.0,83.8,5.0,200.0,10,1,0
5765,969999,110000,4,1,4,12.99,2494.0,100.6,7.0,200.0,8,1,0
5766,580000,80000,4,1,4,22.32,1582.0,126.32,5.0,259.8,9,1,0
5767,550000,40000,4,1,5,23.59,1364.0,67.05,5.0,170.0,5,1,0
5768,780000,30000,1,1,5,17.5,1199.0,88.7,5.0,110.0,4,1,0
5769,500000,80000,4,1,5,25.01,1498.0,89.75,5.0,204.0,8,1,0
5770,270000,140000,4,1,4,20.0,1968.0,108.5,5.0,250.0,11,1,0
5771,335000,25000,1,1,5,23.95,998.0,67.05,5.0,90.0,5,1,0
5772,755000,20000,4,1,5,28.4,1248.0,74.02,5.0,190.0,5,1,0
5773,651000,42323,4,1,5,21.19,1396.0,88.76,5.0,219.66,6,0,0
5774,1075000,42545,4,2,5,19.62,1998.0,190.0,5.0,400.0,11,0,0
5775,690000,32000,4,1,5,25.1,1248.0,88.5,5.0,200.0,6,0,0
5776,589000,41232,4,1,5,26.59,1248.0,74.0,5.0,190.0,5,0,0
5777,445000,40200,4,1,5,21.0,1498.0,74.96,7.0,210.0,7,0,0
5778,475000,48000,4,1,4,21.7,1498.0,98.96,5.0,215.0,9,0,0
5779,465000,27233,4,1,5,27.4,1498.0,98.63,5.0,200.0,8,0,0
5780,225000,35000,1,1,5,15.0,1368.0,90.0,5.0,116.0,11,1,0
5781,310000,200000,4,1,4,12.8,2494.0,102.0,8.0,200.124,17,1,0
5782,445000,63000,4,1,5,15.3,2956.0,83.8,9.0,250.0,6,0,0
5783,445000,62000,4,1,5,21.0,1498.0,74.96,7.0,210.0,7,0,0
5784,450000,68240,4,1,5,13.93,2956.0,138.1,7.0,320.0,10,0,0
5785,450000,78000,4,1,5,15.4,1997.0,120.0,7.0,280.0,14,0,0
5786,200000,35000,1,1,5,18.9,998.0,67.1,5.0,90.0,12,0,0
5787,611000,9000,1,1,5,19.1,1197.0,85.8,5.0,114.0,4,0,0
5788,819999,39000,4,1,5,19.67,1582.0,126.2,5.0,259.9,6,0,0
5789,825000,39000,4,1,5,21.38,1396.0,88.7,5.0,219.7,6,0,0
5790,599000,92651,4,1,5,21.7,1498.0,98.96,5.0,215.0,7,0,0
5791,490000,28000,1,1,5,16.1,1197.0,85.0,5.0,113.0,4,0,0
5792,340000,30000,1,1,5,21.1,814.0,55.2,5.0,74.5,5,1,0
5793,1000000,80000,1,2,3,10.93,3498.0,272.0,5.0,355.0,13,1,0
5794,1237000,46000,4,1,5,19.67,1582.0,126.2,5.0,259.9,4,1,0
5795,350000,70000,4,1,4,22.07,1199.0,73.9,5.0,180.0,9,1,0
5796,31000,56194,1,1,2,16.1,796.0,37.0,4.0,59.0,22,1,0
5797,695000,40000,1,1,5,22.0,1197.0,81.8,5.0,113.0,4,1,0
5798,270000,40000,1,1,5,22.74,796.0,47.3,5.0,69.0,7,1,0
5799,790000,120000,4,1,5,24.52,1248.0,88.5,7.0,200.0,6,1,0
5800,590000,120000,4,1,5,25.2,1248.0,74.0,5.0,190.0,6,1,0
5801,635000,120000,1,2,5,21.21,1197.0,81.8,5.0,113.0,5,1,0
5802,540000,110000,4,1,4,15.96,2523.0,62.1,7.0,195.0,7,1,0
5803,265000,67000,4,1,4,23.08,1461.0,63.12,5.0,160.0,10,1,0
5804,600000,50000,4,1,5,23.4,1248.0,74.0,5.0,190.0,8,1,0
5805,409999,100000,4,1,4,22.32,1582.0,126.3,5.0,259.9,10,1,0
5806,525000,80000,4,1,4,23.59,1364.0,67.05,5.0,170.0,7,1,0
5807,150000,50000,4,1,5,18.5,1399.0,68.0,5.0,160.0,11,1,0
5808,55000,70000,1,1,3,15.9,1298.0,85.0,5.0,110.0,15,1,0
5809,130000,70000,1,1,4,14.0,796.0,35.0,5.0,59.841,11,1,0
5810,925000,50000,4,1,5,24.3,1248.0,88.5,5.0,200.0,5,1,0
5811,690000,65000,4,1,4,21.04,1461.0,83.8,7.0,200.0,5,1,0
5812,560000,200000,4,1,4,20.77,1248.0,88.76,7.0,200.0,10,1,0
5813,950000,7500,4,1,5,28.09,1248.0,88.5,5.0,200.0,4,1,0
5814,695000,65000,4,1,4,21.04,1461.0,83.8,7.0,200.0,5,1,0
5815,450000,35000,1,1,4,18.6,1197.0,85.8,5.0,114.0,9,1,0
5816,2000000,60000,4,2,5,16.2,2993.0,235.0,5.0,51.0,9,1,0
5817,229999,71000,1,1,5,16.1,1197.0,85.0,5.0,113.0,13,1,0
5818,300000,30000,1,1,5,23.95,998.0,67.05,5.0,90.0,5,1,0
5819,200000,50000,1,1,4,19.7,796.0,46.3,5.0,62.0,10,1,0
5820,725000,80000,4,2,4,14.84,2143.0,170.0,5.0,400.0,14,1,0
5821,235000,90000,1,1,4,18.06,1198.0,75.0,5.0,104.0,11,1,0
5822,666000,13000,1,1,5,18.6,1197.0,81.83,5.0,114.7,5,1,0
5823,65000,100000,1,1,3,16.1,796.0,37.0,4.0,59.0,22,1,0
5824,834000,30000,4,1,5,25.5,1498.0,98.6,5.0,200.0,4,1,0
5825,430000,120000,4,1,5,15.96,2523.0,62.1,7.0,195.0,10,1,0
5826,360000,120000,4,1,4,17.8,1248.0,75.0,5.0,190.0,12,1,0
5827,240000,70000,1,1,5,21.1,814.0,55.2,5.0,74.5,8,1,0
5828,210000,210000,4,1,5,25.2,1248.0,74.0,5.0,190.0,6,1,0
5829,135000,148000,4,1,4,19.09,1396.0,69.0,5.0,135.0,12,1,0
5830,700000,54188,4,1,5,18.49,1493.0,100.0,7.0,240.0,5,1,0
5831,750000,60000,4,1,5,18.49,1493.0,100.0,7.0,240.0,5,1,0
5832,425000,90000,4,1,5,20.5,1598.0,103.5,5.0,250.0,10,1,0
5833,150000,100000,1,1,3,18.6,1199.0,79.4,5.0,108.0,11,1,0
5834,215000,40000,1,1,5,21.1,814.0,55.2,5.0,74.5,8,1,0
5835,225000,35000,1,1,5,20.63,1198.0,67.0,5.0,104.0,8,1,0
5836,330000,20000,1,1,5,23.01,999.0,67.0,5.0,91.0,5,1,0
5837,54000,144000,2,1,4,10.9,796.0,32.8,5.0,57.0,15,1,0
5838,374000,54043,1,2,5,18.9,1197.0,81.86,5.0,113.75,8,0,0
5839,549000,66657,4,2,5,22.32,1582.0,126.32,5.0,259.8,10,0,0
5840,390000,42000,4,1,4,19.09,1405.0,69.01,5.0,135.0,6,1,0
5841,455999,35582,1,1,5,18.5,1197.0,82.85,5.0,113.7,9,0,0
5842,453000,54327,1,2,4,17.2,1197.0,103.6,5.0,175.0,9,0,0
5843,579000,7949,1,1,5,17.0,1198.0,73.75,5.0,110.0,6,0,0
5844,258000,59734,1,2,5,16.95,1197.0,78.9,5.0,111.8,12,0,0
5845,428000,49185,1,1,5,16.8,1497.0,116.4,5.0,146.0,10,0,0
5846,262000,56389,1,1,5,20.36,1197.0,78.9,5.0,111.7,11,0,0
5847,389000,58245,1,1,5,16.47,1198.0,73.9,5.0,110.0,9,0,0
5848,346000,36422,1,1,5,18.44,1198.0,75.0,5.0,104.0,7,0,0
5849,339000,42535,1,1,5,16.7,1198.0,88.8,5.0,110.0,11,0,0
5850,272000,40736,1,2,5,16.95,1197.0,78.9,5.0,111.8,11,0,0
5851,369000,56246,1,1,5,18.6,1197.0,85.8,5.0,114.0,10,0,0
5852,277000,55403,1,1,5,18.6,1197.0,85.8,5.0,114.0,11,0,0
5853,535000,30000,1,1,5,20.3,1199.0,84.0,5.0,114.0,4,1,0
5854,265000,67000,1,1,5,23.95,998.0,67.05,5.0,90.0,7,1,0
5855,400000,70000,1,1,5,17.01,1591.0,121.3,5.0,154.9,9,1,0
5856,459999,90000,4,1,4,24.0,1120.0,70.0,5.0,160.0,8,1,0
5857,667000,7500,1,1,5,18.6,1197.0,81.86,5.0,114.73,3,1,0
5858,300000,80000,4,1,4,11.57,2179.0,138.1,7.0,320.0,11,1,0
5859,229999,186000,4,1,5,23.57,1396.0,70.0,5.0,140.0,10,1,0
5860,200000,110000,4,1,4,25.0,1396.0,69.0,5.0,140.0,6,1,0
5861,150000,120000,4,1,3,17.8,1399.0,68.0,5.0,159.90300000000002,17,1,0
5862,280000,105358,4,1,3,17.8,1399.0,67.0,5.0,160.0,10,1,0
5863,590000,70000,1,1,4,18.6,1197.0,81.83,5.0,114.7,8,1,0
5864,142000,49200,1,1,4,19.81,1086.0,68.05,5.0,99.04,12,1,0
5865,850000,40000,1,1,5,17.4,1497.0,117.6,5.0,145.0,5,1,0
5866,600000,40000,4,1,4,24.2,1498.0,98.6,7.0,200.0,8,1,0
5867,700000,40000,4,1,5,18.49,1493.0,100.0,7.0,240.0,5,1,0
5868,200000,70000,1,1,5,18.6,1199.0,79.4,5.0,108.0,9,1,0
5869,900000,110000,4,1,5,19.67,1582.0,126.2,5.0,259.9,6,1,0
5870,220000,100000,1,1,5,23.95,998.0,67.05,5.0,90.0,8,1,0
5871,650000,10000,1,2,4,18.9,1197.0,81.86,5.0,113.75,4,1,0
5872,3100000,70000,4,2,5,15.04,2755.0,174.5,7.0,450.0,5,1,0
5873,1500000,100600,4,1,4,13.68,2393.0,147.8,8.0,343.0,6,1,0
5874,1800000,50000,4,2,5,16.09,1995.0,184.0,5.0,380.0,10,1,0
5875,800000,136000,4,1,5,15.1,2179.0,140.0,7.0,330.0,8,1,0
5876,2100000,48000,4,2,4,17.9,2143.0,136.0,5.0,300.0,5,1,0
5877,250000,110000,4,1,3,17.8,1399.0,68.0,5.0,159.90300000000002,12,1,0
5878,550000,86000,4,1,5,19.01,1461.0,108.45,5.0,248.0,10,1,0
5879,125000,141000,1,1,4,19.7,796.0,46.3,5.0,62.0,13,1,0
5880,450000,80000,1,1,3,17.0,1497.0,118.0,5.0,146.0,11,1,0
5881,850000,140000,4,1,5,16.0,2179.0,140.0,7.0,330.0,7,1,0
5882,459999,65000,4,1,4,23.4,1248.0,74.0,5.0,190.0,8,1,0
5883,434999,110000,4,1,4,23.4,1248.0,74.0,5.0,190.0,8,1,0
5884,120000,100000,4,1,4,17.0,1405.0,70.0,5.0,132.435,14,1,0
5885,600000,80000,4,1,5,25.2,1248.0,74.0,5.0,190.0,7,1,0
5886,135000,90000,1,1,4,18.9,998.0,67.1,5.0,90.0,14,1,0
5887,550000,44000,1,1,5,18.16,1196.0,86.8,5.0,112.0,6,1,0
5888,385000,25000,1,1,5,23.1,998.0,67.04,5.0,90.0,8,1,0
5889,800000,25000,1,1,5,15.29,1591.0,121.3,5.0,151.0,6,1,0
5890,780000,35000,4,1,5,22.54,1396.0,88.73,5.0,219.7,6,1,0
5891,100000,195000,1,1,4,19.7,796.0,46.3,5.0,62.0,14,1,0
5892,650000,60000,4,1,5,22.54,1396.0,88.73,5.0,219.7,5,1,0
5893,50000,50000,1,1,5,16.1,796.0,37.0,4.0,59.0,18,1,0
5894,425000,100000,4,1,4,22.32,1582.0,126.32,5.0,259.8,10,1,0
5895,500000,70000,4,1,5,20.4,1248.0,91.7,5.0,209.0,7,1,0
5896,590000,30000,4,1,5,25.2,1248.0,74.0,5.0,190.0,5,1,0
5897,459999,27000,1,1,5,23.1,998.0,67.04,5.0,90.0,6,1,0
5898,578000,5000,1,1,5,21.21,1197.0,81.8,5.0,113.0,2,1,0
5899,550000,110000,4,1,4,20.77,1248.0,88.76,7.0,200.0,10,1,0
5900,465000,80000,1,1,4,16.8,1497.0,116.3,5.0,146.0,9,1,0
5901,890000,80000,4,1,5,16.5,1493.0,70.0,7.0,195.0,4,1,0
5902,250000,110000,4,1,5,20.8,1461.0,65.0,5.0,160.0,8,1,0
5903,420000,35000,1,2,5,20.51,998.0,67.0,5.0,90.0,4,1,0
5904,550000,20000,1,1,5,21.21,1197.0,81.8,5.0,113.0,5,1,0
5905,270000,20000,1,1,5,24.7,796.0,47.3,5.0,69.0,4,1,0
5906,700000,7800,1,2,5,22.0,1197.0,81.8,5.0,113.0,4,1,0
5907,500000,20000,1,1,5,20.4,1197.0,81.8,5.0,113.0,5,1,0
5908,1250000,15000,4,1,5,17.6,2179.0,147.94,7.0,320.0,3,1,0
5909,320000,31377,1,1,4,18.5,1197.0,82.85,5.0,113.7,9,1,0
5910,700000,50000,4,1,5,28.4,1248.0,74.02,5.0,190.0,4,1,0
5911,290000,60000,1,1,5,20.51,998.0,67.04,5.0,90.0,7,1,0
5912,550000,100000,1,2,5,14.53,1794.0,138.1,5.0,173.0,10,1,0
5913,265000,60000,1,1,5,19.4,1198.0,86.8,5.0,109.0,10,1,0
5914,830000,5000,1,2,5,21.4,1197.0,83.1,5.0,115.0,4,1,0
5915,800000,60000,4,1,5,14.1,2179.0,147.94,7.0,320.0,5,1,0
5916,160000,25000,1,1,4,19.7,796.0,46.3,5.0,62.0,11,1,0
5917,335000,30000,1,1,5,25.17,799.0,53.3,5.0,72.0,4,1,0
5918,329000,80000,1,1,4,20.63,1198.0,67.0,5.0,104.0,5,1,0
5919,775000,75000,4,1,5,24.3,1248.0,88.5,5.0,200.0,5,1,0
5920,524000,32000,1,1,5,20.14,1197.0,81.86,5.0,113.75,2,1,0
5921,245000,40000,1,1,5,22.74,796.0,47.3,5.0,69.0,7,1,0
5922,275000,93000,1,1,4,17.0,1197.0,80.0,5.0,111.834,10,1,0
5923,610000,50000,4,1,4,21.19,1396.0,88.73,5.0,219.66,7,1,0
5924,615000,60000,4,1,5,26.59,1248.0,74.0,5.0,190.0,7,1,0
5925,684000,60000,4,1,4,20.77,1248.0,88.8,7.0,200.0,8,1,0
5926,680000,64000,4,1,4,20.77,1248.0,88.8,7.0,200.0,8,1,0
5927,500000,120000,4,1,5,20.45,1461.0,83.8,5.0,200.0,8,1,0
5928,520000,120000,4,1,5,20.45,1461.0,83.8,5.0,200.0,8,1,0
5929,675000,60000,4,1,5,24.4,1498.0,98.63,5.0,215.0,4,1,0
5930,1350000,81500,4,2,4,14.84,2143.0,167.62,5.0,400.0,11,1,0
5931,1350000,80000,4,2,5,15.8,2148.0,170.0,5.0,42.0,11,1,0
5932,675000,5000,1,1,5,21.21,1197.0,81.8,5.0,113.0,3,1,0
5933,725000,30000,4,1,5,21.7,1498.0,98.96,5.0,215.0,6,1,0
5934,1200000,15000,4,1,5,20.0,1497.0,115.0,5.0,300.0,3,1,0
5935,650000,40000,4,1,5,20.14,1498.0,88.0,5.0,230.0,4,0,0
5936,1090000,16500,1,1,5,17.0,1197.0,110.0,5.0,200.0,3,0,0
5937,1100000,67000,4,2,5,17.01,1582.0,126.2,5.0,259.9,5,1,0
5938,670000,48000,4,1,5,22.54,1396.0,88.73,5.0,219.7,5,1,0
5939,780000,35000,4,1,5,22.54,1396.0,88.73,5.0,219.7,4,1,0
5940,720000,60000,4,1,5,28.09,1248.0,88.5,5.0,200.0,5,1,0
5941,610000,52000,1,1,5,22.0,1197.0,81.8,5.0,113.0,4,0,0
5942,600000,29000,4,1,5,22.0,1498.0,108.495,5.0,250.0,5,1,0
5943,535000,50000,4,1,5,19.87,1461.0,83.8,5.0,200.0,6,1,0
5944,142000,110000,1,1,5,20.36,1197.0,78.9,5.0,111.7,13,1,0
5945,515000,23000,1,1,5,21.4,1197.0,83.1,5.0,115.0,5,1,0
5946,335000,40000,1,1,5,20.63,1198.0,67.0,5.0,104.0,6,0,0
5947,957000,60000,4,1,5,21.38,1396.0,88.7,5.0,219.7,5,1,0
5948,605000,127000,4,1,5,28.4,1248.0,74.02,5.0,190.0,5,1,0
5949,316000,140000,4,1,5,21.02,1248.0,88.76,5.0,200.0,9,1,0
5950,675000,5000,1,1,5,20.0,999.0,72.0,7.0,96.0,3,1,0
5951,520000,70000,4,1,5,26.59,1248.0,74.0,5.0,190.0,7,1,0
5952,265000,60000,4,1,5,19.3,1248.0,73.9,5.0,190.0,11,1,0
5953,395000,40000,1,1,4,16.2,1199.0,74.0,5.0,110.0,6,1,0
5954,385000,40000,1,1,4,16.2,1199.0,74.0,5.0,110.0,6,1,0
5955,142000,70000,1,1,4,18.9,1061.0,67.0,5.0,84.0,13,1,0
5956,160000,35000,1,1,5,19.81,1086.0,68.05,5.0,99.04,13,1,0
5957,180000,50000,4,1,3,19.09,1396.0,69.0,5.0,135.0,10,1,0
5958,480000,42462,1,1,5,16.8,1497.0,116.3,5.0,146.0,9,0,0
5959,470000,54723,4,1,5,25.2,1248.0,74.0,5.0,190.0,7,0,0
5960,480000,20375,1,1,5,20.89,1197.0,81.8,5.0,113.0,4,0,0
5961,450000,43978,4,1,4,28.4,1248.0,74.0,5.0,190.0,9,0,0
5962,520000,28832,4,1,5,23.4,1248.0,74.0,5.0,190.0,5,0,0
5963,700000,3177,1,1,5,18.5,1194.0,94.93,5.0,119.0,3,0,0
5964,400000,39414,1,1,5,18.9,1197.0,81.86,5.0,113.75,7,0,0
5965,200000,30078,1,1,5,15.3,1396.0,70.0,5.0,121.644,10,0,0
5966,250000,44588,1,1,5,21.1,814.0,55.2,5.0,74.5,10,0,0
5967,400000,49907,1,1,5,21.63,998.0,67.04,5.0,90.0,7,0,0
5968,371000,67082,1,1,4,21.21,1197.0,81.8,5.0,113.0,9,0,0
5969,450000,40000,1,1,5,18.9,1197.0,82.0,5.0,114.0,6,1,0
5970,570000,112879,4,1,4,23.0,1498.0,98.96,5.0,205.0,6,0,0
5971,300000,80000,1,1,4,19.4,1198.0,86.8,5.0,109.0,9,1,0
5972,620000,25000,1,1,5,18.6,1197.0,81.83,5.0,114.7,5,1,0
5973,949000,10200,1,1,5,17.4,1497.0,117.6,5.0,145.0,4,1,0
5974,750000,60000,4,1,5,16.5,1493.0,70.0,7.0,195.0,4,1,0
5975,350000,20000,1,1,4,23.1,998.0,67.04,5.0,90.0,5,1,0
5976,1250000,60000,4,1,5,16.0,2179.0,140.0,7.0,330.0,5,1,0
5977,270000,30000,1,1,3,23.01,999.0,67.0,5.0,91.0,6,1,0
5978,235000,40000,1,1,4,21.1,814.0,55.2,5.0,74.5,9,1,0
5979,500000,60000,1,1,5,20.4,1197.0,81.8,5.0,113.0,6,1,0
5980,220000,111000,1,1,5,19.7,796.0,46.3,5.0,62.0,10,1,0
5981,380000,70000,4,1,4,23.4,1248.0,74.0,5.0,190.0,8,1,0
5982,160000,100000,1,1,3,20.92,998.0,67.1,5.0,90.0,12,1,0
5983,160000,100000,1,1,3,20.92,998.0,67.1,5.0,90.0,12,1,0
5984,339000,25000,1,1,5,20.3,998.0,68.05,5.0,94.14,5,1,0
5985,229999,100000,1,1,5,15.3,1596.0,99.6,5.0,146.0,11,1,0
5986,400000,35000,4,1,5,25.32,1198.0,77.0,6.0,190.0,6,1,0
5987,470000,25000,4,1,5,25.4,1186.0,73.97,5.0,190.24,4,1,0
5988,45000,58000,1,1,5,16.1,796.0,37.0,4.0,59.0,19,1,0
5989,575000,20000,1,1,5,19.4,1194.0,94.93,5.0,120.0,3,1,0
5990,325000,1300,1,1,5,22.5,999.0,67.0,5.0,91.0,3,1,0
5991,50000,120000,1,1,4,16.1,796.0,37.0,4.0,59.0,25,1,0
5992,350000,15000,1,1,5,20.51,998.0,67.04,5.0,90.0,8,1,0
5993,2711000,9000,4,2,5,13.6,1999.0,177.0,5.0,430.0,5,0,0
5994,5150000,20000,1,2,5,22.37,2487.0,214.56,5.0,202.0,3,0,0
5995,3200000,45000,4,2,5,19.33,1999.0,177.0,5.0,430.0,5,0,0
5996,503000,110000,4,1,5,14.1,2179.0,147.94,7.0,320.0,7,1,0
5997,3800000,20000,4,2,5,18.0,1969.0,190.0,5.0,400.0,3,1,0
5998,2000000,68089,1,2,5,19.16,2494.0,157.7,5.0,213.0,6,0,1
5999,225000,58343,1,1,5,21.79,998.0,67.05,5.0,90.0,9,0,1
6000,740000,38817,4,1,5,27.39,1248.0,74.0,5.0,190.0,4,0,0
6001,550000,56494,1,1,5,18.2,1199.0,88.7,5.0,110.0,6,0,1
6002,750000,79328,4,1,4,12.99,2494.0,100.6,7.0,200.0,9,0,1
6003,650000,5621,1,2,5,22.0,1197.0,81.8,5.0,113.0,3,0,1
6004,625000,25538,1,1,5,16.78,1496.0,88.73,5.0,132.0,5,0,1
6005,600000,69779,1,2,5,22.0,1197.0,81.8,5.0,113.0,4,0,0
6006,450000,56290,4,1,5,24.0,1186.0,73.97,5.0,190.24,5,0,0
6007,5400000,7500,4,2,5,16.78,1995.0,190.0,5.0,400.0,3,0,0
6008,5500000,8500,4,2,5,16.78,1995.0,190.0,5.0,400.0,3,0,0
6009,779000,7032,1,2,5,19.0,1199.0,88.76,5.0,110.0,3,0,1
6010,645000,11000,1,2,5,14.3,1598.0,103.5,5.0,153.0,6,0,0
6011,2475000,2000,4,2,5,16.8,1984.0,150.0,5.0,350.0,4,0,0
6012,300000,25000,1,1,5,25.17,799.0,53.3,5.0,72.0,6,1,0
6013,540000,150000,4,1,5,19.01,1461.0,108.5,5.0,248.0,8,1,0
6014,580000,10000,1,1,5,23.1,998.0,67.04,5.0,90.0,4,1,0
6015,1000000,70000,4,1,5,19.67,1582.0,126.2,5.0,259.9,7,1,0
6016,459999,80000,4,1,5,22.95,1248.0,74.0,5.0,190.0,5,1,0
6017,635000,50000,4,1,5,25.2,1248.0,74.0,5.0,190.0,7,1,0
6018,650000,83000,4,1,3,22.32,1582.0,126.32,5.0,259.8,8,1,0
6019,525000,116000,4,1,4,23.4,1248.0,74.0,5.0,190.0,9,1,0
6020,350000,60000,1,1,3,15.8,1172.0,67.1,5.0,96.0,7,1,0
6021,320000,175802,4,1,3,19.3,1248.0,73.9,5.0,190.0,14,1,0
6022,450000,192000,4,1,2,12.8,2494.0,102.0,8.0,200.124,16,1,0
6023,227000,73840,1,1,5,15.04,1598.0,103.6,5.0,153.0,11,1,0
6024,325000,162000,4,1,4,13.6,2523.0,63.0,8.0,180.0,11,1,0
